Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Kansas City,Kansas,23/10/2022,P2,62630.01665,226746.679,42111.79042,361003.5252,1654.362205,97203.88107,5069.647014,17477.32761,3153.494284,29904.13756,352.3469905,7529.201212,75074.0789,277317.3566,47173.81469,469893.8213,3584.52038,131691.164,49451.25734,157869.6841,32773.96458,251215.2599,996.7139057,58926.84224
Miami/Ft Lauderdale,Florida,23/10/2022,P2,71130.1379,181863.3205,29081.7667,541160.5481,1432.235401,206250.3997,13449.47113,65076.31324,8925.137701,96008.33184,269.328216,19603.61584,119473.6511,560248.4557,79910.14331,882470.1485,3085.787025,330277.3066,57245.81598,258896.5035,40768.8422,364572.892,868.6963869,75250.82327
Nashville,Tennessee,23/10/2022,P2,56290.43115,0,0,357678.6732,1753.357861,106586.1355,4165.920187,0,0,25946.72542,313.0412694,6121.300899,68180.01681,0,0,454106.3528,4002.87487,143483.6808,34532.6333,0,0,201024.0613,899.3085369,44580.35654
Birmingham/Montgomery,Alabama,23/10/2022,P2,108550.0964,0,0,704191.9755,1709.385154,225813.7029,7358.324902,0,0,47432.02145,257.2491973,10823.3106,164496.4964,0,0,1097536.688,3545.731099,353997.5218,73530.37775,0,0,430488.6487,856.7482588,94660.40867
Providence,Rhode Island,23/10/2022,P2,17213.38545,0,0,115785.3481,1542.308349,33837.05485,1767.368017,0,0,11868.69783,354.7777816,2599.119591,29142.91952,0,0,192353.9932,3369.881508,61839.93998,13342.83884,0,0,83062.66715,934.9714398,17423.99316
Syracuse,Nueva York,23/10/2022,P2,26832.78971,0,0,171629.1408,1701.744095,46233.63609,2269.258239,0,0,13789.71202,355.2344948,3365.172436,34313.50333,0,0,229586.262,3381.456845,66492.38386,17259.01924,0,0,99722.4474,935.9054264,22042.92116
Toledo,Ohio,23/10/2022,P2,64707.11182,0,0,386931.9028,1736.915869,111514.3918,3157.327913,0,0,17682.96012,323.2042362,4647.955452,72912.25375,0,0,458451.6601,3839.870079,139208.6748,27707.59597,0,0,152239.0986,888.2819008,36442.76335
Los Angeles,California,23/10/2022,P2,308263.0517,1055945.854,182590.8254,1915884.734,1723.90004,539418.7637,31749.15352,126853.197,23047.48121,180482.7128,361.874774,48791.75044,442907.7466,1870795.84,309095.4421,2830482.161,3400.728713,894791.0247,96623.41567,355627.8122,65600.72682,526795.5216,861.9722419,124633.2338
St Louis,Missouri,23/10/2022,P2,62029.92478,241225.2294,40051.51963,388547.1564,1588.560671,105351.2796,4458.757498,16922.73927,2971.527447,26116.09578,316.8761346,6646.770564,79309.3509,278631.7792,43397.08058,519860.9732,3164.681997,151481.6508,45373.97702,146879.9519,28389.96381,237083.736,975.1325942,56212.83131
Buffalo/Rochester,Nueva York,23/10/2022,P2,46874.81065,0,0,315808.5533,1557.7983,80595.90952,5009.268057,0,0,30875.33119,337.2867476,7392.595765,86926.2046,0,0,557644.3189,3331.81582,175148.5956,41713.93629,0,0,239985.0732,950.9434065,52809.02366
Mississippi,Misisipi,23/10/2022,P2,75143.53563,0,0,502345.4084,1879.394053,188609.7273,3170.552287,0,0,18734.11842,238.549864,4676.599247,87460.37952,0,0,592668.0981,3527.776842,213160.5347,33875.16665,0,0,202006.2237,806.2047757,44613.33081
Tampa/St Petersburg,Florida,23/10/2022,P2,73854.41232,246053.5,41707.46119,483099.8349,1518.281613,150259.3218,9701.458331,43129.33589,6136.081052,66703.10341,310.8855159,13994.44314,129158.7265,630599.9868,91716.89659,899036.0597,3323.57609,282246.456,64840.03187,274301.0904,46357.08802,389391.624,935.4964265,82561.87722
Charlotte,Carolina del Norte,23/10/2022,P2,78909.9517,0,0,476292.3658,1577.286798,153518.5334,6777.559995,0,0,42289.43881,284.5126431,9880.013349,82083.21713,0,0,578742.4545,3238.802676,172455.1016,50101.05626,0,0,293101.9838,951.8201469,63946.60078
Raleigh/Greensboro,Carolina del Norte,23/10/2022,P2,94715.23463,0,0,562944.2625,1552.405923,183041.5195,8245.539307,0,0,50667.63248,279.0836879,12121.82051,96170.31818,0,0,686059.374,3226.09602,207698.4028,56686.55898,0,0,330917.0316,957.1435192,73160.53654
San Francisco/Oakland,California,23/10/2022,P2,54549.09455,156812.2356,21664.63471,409072.7243,1633.694845,111292.2213,14203.6693,66152.46869,12436.39143,78013.64627,388.6088467,20841.14604,90341.21282,372176.3042,48719.7914,690939.7065,3353.026978,201412.1415,36292.95516,119236.6761,23039.24768,199272.5673,923.5103659,47817.35232
Boise,Idaho,23/10/2022,P2,14198.42949,0,0,88248.95036,1971.863454,24002.81464,1713.056897,0,0,10223.15341,353.2113534,2507.723957,21132.13424,0,0,129958.8131,4087.462973,41531.92865,4517.23626,0,0,25879.66259,826.2547594,5732.833058
Tulsa,Oklahoma,23/10/2022,P2,31573.70537,102653.2713,17143.40505,196066.8962,1939.510705,50749.99986,2024.952187,5133.413278,1047.400901,10733.38701,278.059377,3022.926351,34902.83068,88016.64892,13628.96378,227195.1018,3482.323064,63356.62674,19434.35112,36447.46006,7889.917251,99120.50353,955.80967,23430.74019
Chicago,Illinois,23/10/2022,P2,194107.6039,630514.0744,105153.1892,1266805.286,1635.969459,385785.6143,17124.88544,72768.72638,12791.31871,100154.2121,315.4007681,25215.81028,207974.3376,734535.7033,106905.9132,1462156.686,3471.838329,454742.3641,87486.85233,295042.9809,53992.01993,494417.1429,896.2994472,113594.3509
Salt Lake City,Utah,23/10/2022,P2,48225.36235,157132.0581,27097.05566,286505.4329,1816.496744,75211.19687,6449.95021,21561.2965,4005.604271,37522.74116,399.6960822,9414.626655,79588.75622,265207.3424,47497.12613,471272.4866,4295.207451,147198.2644,20056.3328,68093.75747,12702.76625,111521.716,845.7146857,25039.79364
Detroit,Míchigan,23/10/2022,P2,133330.7017,0,0,795150.7683,1449.960699,241589.3809,7060.235034,0,0,38755.5369,283.7197446,10317.87783,144242.1515,0,0,957241.2492,3364.072964,276998.33,65953.74267,0,0,354407.6084,885.1685467,86820.81586
Cincinnati/Dayton,Ohio,23/10/2022,P2,92048.13513,0,0,555724.746,1750.633067,167557.6521,5639.188149,0,0,31438.06144,335.4559949,8272.477908,110963.7986,0,0,715078.6784,4139.641561,219527.0169,50428.6073,0,0,282513.9565,983.5821798,67315.42663
Memphis,Tennessee,23/10/2022,P2,43521.45408,172685.8062,28071.54473,276565.8718,1763.06989,90495.00436,2180.91593,4197.93611,796.200846,12345.66919,296.0327467,3191.877571,40696.539,163814.7684,25071.62483,273219.8873,3598.185697,93878.80348,17200.1552,33253.29059,6255.031998,97385.34975,808.7337902,22586.39416
Indianapolis,Indiana,23/10/2022,P2,70106.71194,288723.3265,49537.82982,422952.3858,1704.028979,122624.3273,4471.578195,13445.12817,2606.564567,24351.02181,332.8473024,6563.243814,76956.30039,305714.2441,47951.20338,497178.4678,3907.343795,148668.7454,37016.70058,113673.4472,21533.32434,200709.2767,935.4120854,48384.25127
Louisville,Kentucky,23/10/2022,P2,41739.6688,0,0,251253.209,1806.039943,75162.35823,2332.637075,0,0,12780.51494,315.3890779,3414.570806,46752.05388,0,0,300072.4847,3885.164414,94815.58866,21009.7188,0,0,115217.4163,915.3726957,27626.95127
Philadelphia,Pennsylvania,23/10/2022,P2,107523.6443,0,0,718421.5056,1365.341572,193742.1678,13826.63623,0,0,88120.61351,323.6414084,20313.2899,118742.0461,0,0,813183.3763,2888.572704,241947.0622,101692.6015,0,0,613386.666,926.567306,131749.7141
Albany,Nueva York,23/10/2022,P2,27755.77688,102525.9697,18193.74967,167942.6736,1604.702431,46441.09304,2672.147711,8479.943976,1444.611826,16407.0773,397.2536103,3977.483543,24287.6712,64826.18504,9467.820426,174872.2323,3288.593338,45703.92903,18589.68217,44737.9528,7732.66609,110399.0547,980.9794708,24043.45996
Green Bay,Wisconsin,23/10/2022,P2,23265.80328,0,0,136275.9224,1571.122441,37813.63272,1982.985566,0,0,11145.43325,408.1399529,2931.701335,24181.47707,0,0,150442.996,3632.9217,46359.52137,12925.46484,0,0,69635.35504,917.1742579,16207.32646
Minneapolis/St Paul,Minnesota,23/10/2022,P2,78863.71538,292046.6494,53466.93404,455142.3928,1529.847105,124070.4073,8264.415053,26397.19606,5276.487437,47812.38624,306.1864532,12174.20448,75022.21471,289857.4039,49119.48478,465496.7724,3348.934261,140891.6455,60009.22057,192614.882,40050.26871,313577.1285,1023.406044,72240.92268
Harrisburg/Scranton,Pennsylvania,23/10/2022,P2,87834.525,0,0,601292.5905,1538.866208,151076.3506,8563.955817,0,0,55803.8565,305.6710109,12633.95096,87511.16539,0,0,593553.1761,3082.666711,176554.198,75631.98226,0,0,450887.1873,901.0636451,96083.79313
Hartford/Springfield,Massachusetts,23/10/2022,P2,49642.75748,0,0,353483.1336,1480.217547,94674.77629,5768.533546,0,0,38579.23332,351.4176962,8483.277186,78606.86605,0,0,565904.3306,3174.107806,158854.2937,46805.44712,0,0,287747.1436,946.2741914,59974.30997
Atlanta,Georgia,23/10/2022,P2,111423.6319,0,0,759955.2683,1672.667209,254223.1786,11645.91274,0,0,75977.667,353.2112924,17041.19861,182741.5378,0,0,1255117.425,3721.67034,395552.0552,80726.78644,0,0,487302.387,917.3006849,104819.7182
Omaha,Nebraska,23/10/2022,P2,37811.65951,0,0,211681.0707,1719.063784,58752.11143,3004.798507,0,0,16767.01306,387.8130679,4485.064932,37824.90288,0,0,239354.1418,3760.767742,69156.39029,28007.00112,0,0,135766.8408,1042.331624,33643.46322
Orlando,Florida,23/10/2022,P2,74624.52214,230420.1754,39115.34534,495653.9633,1469.882609,149212.0711,9044.909068,24995.18777,4068.133751,60124.60383,301.3646106,13021.70595,121340.1017,569375.873,82907.60058,840548.1062,3221.297235,266737.7539,61232.75629,210067.4975,38568.2329,358298.1437,930.3496061,77212.74839
Seattle/Tacoma,Washington,23/10/2022,P2,61899.13493,0,0,406054.2102,1596.541103,109242.7671,9243.289105,0,0,52021.15895,378.5977488,13538.07808,81144.07306,0,0,555851.0637,3415.849161,165584.4669,24952.68895,0,0,137643.3585,780.2142237,32991.77865
Little Rock,Arkansas,23/10/2022,P2,28093.1977,0,0,176255.6228,1771.635866,51281.03371,1472.201638,0,0,8296.959572,314.7253424,2161.078181,28856.54858,0,0,187966.3739,3748.1902,58061.28193,13147.43223,0,0,72601.3917,868.8422714,16827.21599
Columbus,Ohio,30/10/2022,P2,59005.49144,270383.3931,46682.8528,353169.8043,1689.926805,104409.745,4074.490744,10296.28281,1836.704162,24603.52272,341.135207,5983.407181,70556.91967,319486.5111,53602.75872,436178.0597,3689.341917,135121.1576,33114.16806,104558.1214,21095.673,176734.7907,901.2846487,42140.83122
Mississippi,Misisipi,30/10/2022,P2,78419.2483,0,0,517231.0697,1895.887347,189769.8835,2920.60543,0,0,17601.80751,231.1329052,4304.533509,99345.9204,0,0,647478.9846,3578.42469,241585.1735,36651.6139,0,0,210422.6958,805.2313899,47353.3167
Philadelphia,Pennsylvania,30/10/2022,P2,102510.4395,0,0,696673.1464,1408.252304,184824.5721,13989.49861,0,0,89418.33432,316.4693156,20500.49594,113037.0318,0,0,800452.6799,2868.551781,228003.448,107042.2419,0,0,630263.3471,916.6346087,137396.9586
5 Boroughs New York City,Nueva York,30/10/2022,P2,51045.24996,259192.9221,32414.36673,426631.1379,991.8658304,114977.5194,9192.502622,33893.80546,5203.768797,63046.72538,219.0731705,13446.98258,64391.8504,246545.6073,32032.56753,533251.6553,1836.840086,152005.9216,38158.41921,148740.941,23266.82476,253172.6476,547.7211991,53212.65458
Charlotte,Carolina del Norte,30/10/2022,P2,60394.13078,0,0,418413.5636,1557.677807,120881.9558,7936.587247,0,0,44018.05796,291.5595502,11629.63208,101407.1971,0,0,629326.2079,3258.627584,213020.0259,60843.04697,0,0,323198.212,968.7100916,78044.50167
Cleveland,Ohio,30/10/2022,P2,42217.09084,0,0,284610.1733,1433.529509,83930.32942,3517.853956,0,0,23929.92004,299.6176745,5193.513203,50012.68191,0,0,346713.2097,2840.604739,103420.8807,25019.1841,0,0,151535.8689,850.9317532,32202.60346
Roanoke,Virginia,30/10/2022,P2,69575.53895,0,0,430906.0548,1640.159937,124631.4468,3566.951358,0,0,21192.05578,246.4286151,5224.380304,99860.38849,0,0,615090.914,3623.882615,197873.5438,42692.57576,0,0,235405.01,901.4740484,54442.0996
Houston,Texas,30/10/2022,P2,143376.0055,413119.9119,70600.92896,896487.3476,1739.645548,262502.408,9113.505226,14980.59481,2754.314616,51792.67261,251.9579024,13956.08981,169640.8294,549674.8882,92750.28172,1092765.635,3496.966881,355231.2792,80172.65022,171808.5924,36520.9646,407160.3969,898.859609,97667.53588
Kansas City,Kansas,30/10/2022,P2,64886.27842,254848.1064,46266.93348,367809.4307,1697.851128,105069.0447,3992.404048,8097.822759,1437.136667,25802.17184,338.9652091,5907.309492,70164.90044,249861.323,41529.59023,446930.2117,3537.043762,132980.588,43040.02102,95918.84364,21236.50565,225120.5861,982.9539915,50120.37132
Boise,Idaho,30/10/2022,P2,13454.42136,0,0,78868.67042,1941.45957,22181.27069,1525.680481,0,0,9596.788329,325.4629882,2224.198008,20521.54837,0,0,127425.8468,3991.379881,38129.34857,5117.082777,0,0,27298.76512,817.4957093,6196.23322
Orlando,Florida,30/10/2022,P2,71254.17219,169971.0366,27759.24193,495273.5221,1507.686176,147268.0649,9719.874067,30730.74279,4919.437755,64276.48789,312.1019431,14021.56052,133379.5724,480608.5593,83834.94777,862441.4106,3211.529478,288298.0475,66384.2277,240641.2963,43726.18485,384842.4665,924.8724925,83210.8897
Chicago,Illinois,30/10/2022,P2,229077.8141,940927.9479,152106.4127,1461829.668,1698.831957,442806.1345,14976.83708,45631.74034,7383.644199,95278.40616,304.4365533,22023.60893,241625.6456,911365.3046,148607.4098,1567142.494,3497.31807,520471.5698,90347.72592,204304.4076,40142.16284,518803.7608,892.4570597,113025.0355
Salt Lake City,Utah,30/10/2022,P2,47999.47634,172893.1525,30784.98382,276341.1446,1829.610859,74139.91778,5210.987743,9900.859418,1746.682419,31794.9616,383.9269077,7600.295584,85031.68272,343946.567,61748.56752,492966.8819,4266.891081,152265.1452,22445.94698,76061.49124,15123.04871,118027.7569,840.7528493,26880.09169
Toledo,Ohio,30/10/2022,P2,68480.97744,0,0,399922.2513,1769.685108,118626.4081,2707.382753,0,0,15677.68681,302.1636346,3983.147917,77817.61127,0,0,480713.0472,3778.313182,145120.0965,30318.02862,0,0,159079.8343,884.7426079,38214.75978
Little Rock,Arkansas,30/10/2022,P2,26862.84539,0,0,167918.4298,1842.359455,49870.72845,1234.562814,0,0,7033.023948,303.5013669,1812.666172,28988.63694,0,0,184395.6956,3742.224321,58470.89099,14354.83547,0,0,74697.81838,867.0874951,17633.56592
Cincinnati/Dayton,Ohio,30/10/2022,P2,89610.06011,0,0,527581.8797,1794.519125,164128.0473,4796.228298,0,0,27966.25139,315.6537755,7035.392381,127537.8682,0,0,768355.9588,4104.646883,246256.8041,52208.27766,0,0,276291.3236,977.4538995,66504.69724
Memphis,Tennessee,30/10/2022,P2,41170.6917,163393.2546,27161.90182,256989.4673,1757.151565,87766.91797,1925.021138,3325.832375,575.977463,11254.97903,291.5196103,2813.393145,42474.53313,188284.525,31114.29914,267620.8291,3551.807519,92740.81539,18056.07015,42266.03877,9081.029095,93708.9317,789.2151786,22665.43834
Richmond/Norfolk,Virginia,30/10/2022,P2,60505.57438,0,0,409477.375,1557.34813,124258.7701,7251.645145,0,0,43114.336,255.5941087,10643.85252,96138.3184,0,0,592046.8474,3245.146828,207186.5456,56988.32142,0,0,314014.8763,906.2805181,72081.30438
Indianapolis,Indiana,30/10/2022,P2,67960.17146,299955.1184,51607.00982,406381.7206,1731.169381,120188.4967,4301.328824,11925.21682,2230.587929,24164.71301,328.1044438,6311.174274,84137.87983,374705.1659,62435.35065,520381.0566,3850.076696,159831.2345,41036.55612,114571.8946,24548.79639,209891.9991,921.1665291,51438.06285
New York,Nueva York,30/10/2022,P2,182632.4197,787920.8044,109997.1443,1323288.531,1225.954141,345782.7797,32374.11783,129106.5828,21218.66156,205515.0056,292.1010925,47332.8299,246520.6693,1074920.165,150569.5659,1854893.25,2538.865735,508766.2579,183028.5365,684061.7129,121459.9841,1072399.815,795.7879951,239755.5253
Tampa/St Petersburg,Florida,30/10/2022,P2,66611.54617,155117.5608,25214.69605,466896.9802,1585.181745,139449.8065,10346.4686,48931.0722,7047.040704,70631.14677,314.7623997,15005.46017,145141.6046,578267.7595,99340.68716,932482.1235,3326.757106,314402.7913,71278.68823,300162.0587,51751.1661,417603.5621,953.655795,89970.35862
Dallas/Ft Worth,Texas,30/10/2022,P2,182986.1136,635644.074,105912.0214,1152031.583,1926.148311,332160.005,12727.41953,26620.86757,4836.317565,76524.08481,315.4916378,19044.41575,211934.2003,723755.3412,115933.9079,1397689.824,3758.973372,421154.1282,96894.13383,252399.9292,48791.33746,523344.8496,956.1960067,118654.9389
Albany,Nueva York,30/10/2022,P2,20883.6958,68635.06529,9955.224839,143909.2535,1645.342305,34009.86868,2951.016619,11315.72945,2286.939091,15815.16688,383.8316402,4386.302062,30164.34504,101706.0658,16919.89442,196926.2727,3329.310884,58307.39573,22136.88984,69653.57842,14060.54994,118038.0281,974.7314955,28555.81212
Raleigh/Greensboro,Carolina del Norte,30/10/2022,P2,72773.79607,0,0,506516.2558,1569.038546,145990.3372,9632.85886,0,0,55234.29998,273.6709924,14175.97656,122939.0036,0,0,759918.0584,3255.304527,264488.9565,66945.048,0,0,369923.3026,969.0114003,86763.61013
Harrisburg/Scranton,Pennsylvania,30/10/2022,P2,90548.46577,0,0,609973.0446,1557.066003,156036.6997,8147.964348,0,0,52795.36165,308.6112164,12015.35871,79980.33206,0,0,566169.5478,3040.931869,161824.5812,81578.26382,0,0,457859.0317,890.3260653,101019.6467
Hartford/Springfield,Massachusetts,30/10/2022,P2,50250.40601,0,0,346300.6194,1471.242079,93552.43488,6559.978015,0,0,39688.72175,352.6563331,9655.088628,79129.95911,0,0,546191.5268,3142.916751,154359.673,55598.29456,0,0,304039.1633,936.7401399,70376.91315
San Francisco/Oakland,California,30/10/2022,P2,68923.18228,368044.093,49530.77417,509026.6644,1676.361304,134813.4907,10275.87374,52983.09655,8086.350943,67562.04289,368.979129,15087.09723,104568.8642,516580.6041,70796.31785,772324.8193,3422.53619,224295.1083,31983.74119,96002.14866,16168.05082,195289.7927,904.5659711,40472.39869
Denver,Colorado,30/10/2022,P2,92860.44221,407674.2074,65835.94743,573591.1359,1637.118416,153421.9304,13330.42138,46689.08483,7854.287767,80285.06012,383.0652393,19498.66744,138826.4214,642294.1379,103167.5429,878152.2862,3808.359664,253764.3284,58359.16486,215853.0974,40436.00053,314165.3132,936.2273621,72140.33493
Omaha,Nebraska,30/10/2022,P2,37603.53351,0,0,209840.3003,1772.90409,59105.79151,2546.493232,0,0,16060.30384,383.3693005,3810.011687,46697.30701,0,0,274692.5202,3684.502332,87334.95613,27082.41276,0,0,139840.8129,1037.599267,31252.54802
Portland,Oregón,30/10/2022,P2,85607.98503,351732.1402,68048.78518,479372.6221,1684.488379,146869.4326,5375.304912,15503.16318,2607.73394,33883.57458,346.1226356,7870.619006,81622.3422,390593.5537,61705.62652,540561.7007,3848.749647,161825.5688,16921.23292,46781.95602,8722.87841,96034.81533,750.5533051,21168.10655
Spokane,Washington,30/10/2022,P2,14738.54438,58532.33286,9542.367504,94358.12014,1925.804928,24374.82962,1530.98067,4096.247647,655.2646631,9494.792328,389.0920698,2236.6419,18605.01467,76591.113,12526.6328,120482.4524,3908.306578,34709.63514,5156.065905,11703.91294,2054.193454,28957.57713,836.4012951,6474.557589
Detroit,Míchigan,30/10/2022,P2,126597.1493,0,0,752116.081,1461.01583,229481.4818,6954.855766,0,0,39142.02639,272.373489,10164.64369,160786.7552,0,0,1011054.074,3335.596943,304406.6918,76740.02993,0,0,400260.2976,888.3860198,98255.40591
Jacksonville,Florida,30/10/2022,P2,33977.47471,88337.53406,14609.60077,237746.8848,1545.662669,74105.10136,4474.458806,19332.04974,2885.025994,30770.31664,317.079431,6562.324075,67362.65437,251475.8648,44019.47964,432341.9866,3317.094163,146986.8125,36451.66642,149892.5382,25841.47572,215781.6629,953.4930983,46224.96504
Knoxville,Tennessee,30/10/2022,P2,31549.44722,127425.1146,21053.45734,198026.5027,1787.560228,55782.12692,1724.148377,2341.121552,425.7141191,10732.69715,284.1273387,2537.561921,54020.67487,241258.2432,39877.34002,336054.5505,3964.665028,101952.6753,21732.43225,60083.75429,12041.96052,118334.297,896.871429,27179.62955
Louisville,Kentucky,30/10/2022,P2,39169.76438,0,0,232695.1728,1832.336602,71320.79864,2025.495349,0,0,11494.80397,323.2077145,2969.796013,51911.31546,0,0,316734.7705,3858.735496,102692.1604,22364.02237,0,0,114736.3529,913.3635643,27973.97367
South Carolina,Carolina del Sur,30/10/2022,P2,111720.235,0,0,757089.2784,1660.565778,249467.8283,11126.37622,0,0,69451.24337,280.2405987,16339.86108,215427.2928,0,0,1360174.584,3499.666056,475193.0141,101960.3134,0,0,573221.3047,896.1635025,129737.3726
Green Bay,Wisconsin,30/10/2022,P2,21510.63492,0,0,122602.2575,1533.606946,35352.78496,1704.166381,0,0,10365.72059,376.434735,2515.279863,28807.50992,0,0,175268.9423,3673.008539,55393.42631,12449.58397,0,0,66505.17866,923.2141879,14948.14628
Minneapolis/St Paul,Minnesota,30/10/2022,P2,69996.28828,270875.5988,45813.81145,427353.8226,1485.188527,109552.0486,7833.695104,25220.81147,4770.361642,47659.03298,319.0688092,11525.00025,78212.47973,316046.9976,54385.79829,474829.4631,3399.160619,148972.3188,59615.0128,190684.9762,39338.37778,314455.0831,1016.925418,70484.91546
San Diego,California,30/10/2022,P2,62097.57563,259377.3508,46348.38471,374078.3393,1752.812569,111017.6303,8820.032466,18513.56102,2995.400591,56521.03143,368.2136458,13667.62261,75203.39557,313958.2031,50877.66223,493035.3278,3406.271559,155322.7799,24183.77761,48359.90698,8340.644291,145529.0131,918.696124,31325.83915
Atlanta,Georgia,30/10/2022,P2,111500.1892,0,0,757969.8558,1701.155142,254043.5448,12105.07003,0,0,80343.05288,344.8251534,17701.3572,194917.4157,0,0,1284017.339,3691.968947,398699.0459,92469.50952,0,0,539670.696,924.4148879,117537.2537
Nashville,Tennessee,30/10/2022,P2,55285.63342,0,0,355656.954,1793.476655,106453.7703,4019.237896,0,0,26010.70091,300.6981922,5895.441649,74187.38602,0,0,469814.447,3917.456646,152492.246,38527.29971,0,0,217579.541,883.5843902,48542.67574
Oklahoma City,Oklahoma,30/10/2022,P2,40680.46173,150363.6815,25696.3436,243813.9363,1845.321909,66063.41748,2881.244621,3602.19672,642.9129208,17099.90894,285.7879155,4236.49055,53987.54792,208350.2735,32316.81926,349143.3492,3329.232783,98187.44547,27388.60839,48683.62966,10337.86505,142042.7652,939.761153,31699.85061
Phoenix/Tucson,Arizona,30/10/2022,P2,155902.4378,611834.0456,116000.5038,868534.7388,1658.525128,269010.9114,14493.81046,35742.8916,6002.140641,89190.31542,408.4693925,22511.13364,260059.5449,943785.7436,206469.023,1311774.612,3934.902448,514196.9651,66298.85166,197878.262,39170.83635,352771.5786,932.2557303,81379.84713
Seattle/Tacoma,Washington,30/10/2022,P2,65135.50037,0,0,442511.9765,1655.434292,116742.6811,7674.133622,0,0,49077.04633,365.9941235,11229.24713,85398.26632,0,0,568513.1451,3481.397823,174007.0155,21708.54985,0,0,127061.9721,769.836704,27915.62576
Syracuse,Nueva York,30/10/2022,P2,24702.43619,0,0,162828.2646,1659.614718,42237.11109,2360.61839,0,0,13694.39778,344.08395,3495.604126,39418.65121,0,0,250211.3334,3386.457217,77473.17035,19185.43793,0,0,104121.7284,902.2281516,24161.91322
Boston,Massachusetts,30/10/2022,P2,79570.41442,0,0,580903.6013,1434.487515,154072.7812,14057.69767,0,0,75167.49278,340.8132814,20640.23647,115087.808,0,0,843059.88,3063.491244,239181.5784,109246.1315,0,0,571927.6082,941.9439611,147166.8858
Las Vegas,Nevada,30/10/2022,P2,60233.27326,239724.4412,43560.1783,346271.2187,1682.673489,102272.0427,5218.299017,13448.36576,2315.177137,31609.44817,380.5731324,7671.814141,110131.9824,395737.2096,84108.02488,577188.7463,3823.904846,219720.8485,24578.89123,86415.40705,16205.78036,131344.5536,936.4545157,29703.76123
Sacramento,California,30/10/2022,P2,47539.31361,0,0,318180.6711,1654.884509,81618.05001,6235.52261,0,0,34639.09698,369.1228072,9093.723415,64827.29675,0,0,454270.5458,3436.560389,124603.1435,24623.23555,0,0,131749.7657,941.0740422,30627.83772
St Louis,Missouri,30/10/2022,P2,72852.95073,331996.4077,57130.62349,429054.963,1617.185135,121869.4724,3980.643975,15236.09611,2375.242239,24409.04214,298.3181711,5911.767173,81598.30644,328150.0354,50641.81732,535212.0953,3236.182955,154856.1359,47693.73978,150995.6436,28479.91576,257802.6296,944.5987391,59016.37132
Buffalo/Rochester,Nueva York,30/10/2022,P2,53655.32389,0,0,337225.7765,1565.506832,92957.28077,4808.152119,0,0,29078.05297,335.552044,7082.87032,96990.38859,0,0,611696.3451,3366.513493,195706.397,40235.5795,0,0,225542.2814,927.4512609,50469.41033
Des Moines,Iowa,30/10/2022,P2,31202.83589,0,0,170281.2275,1685.019657,46314.9449,1255.5023,0,0,8528.281695,325.9494049,1860.398068,32023.91589,0,0,189569.0553,3726.892268,61448.4746,18139.12679,0,0,96396.43569,1039.067433,20944.9316
Peoria/Springfield,Illinois,30/10/2022,P2,58436.69428,244174.0912,40744.45958,357798.9092,1730.420042,100587.136,3085.859299,8110.45967,1441.37177,18636.85544,303.5902273,4544.33246,78335.54352,322688.6865,52644.55512,498630.2199,3667.404238,148199.8471,33099.54459,81096.58333,15865.01141,181953.3105,885.5288671,40929.22351
Wichita,Kansas,30/10/2022,P2,27222.01052,0,0,156309.0297,1762.35211,42793.85249,1327.197795,0,0,7454.141775,318.5407662,1943.242175,33553.96025,0,0,201964.6697,3844.350714,60802.0048,17959.7356,0,0,86096.8704,1011.076335,21340.51123
Grand Rapids,Míchigan,30/10/2022,P2,65772.09674,0,0,371092.9288,1491.307217,111389.9588,4327.640964,0,0,24985.25007,292.5989767,6372.843458,53112.33674,0,0,347228.7299,3060.95287,96287.04966,32156.86084,0,0,164351.179,853.3443454,40138.7491
Milwaukee,Wisconsin,30/10/2022,P2,68165.64235,311287.6908,54531.88724,400880.3949,1591.457872,121366.1253,5270.181053,15803.75684,2779.710888,31283.70088,308.6134879,7718.625888,81101.52211,370313.6381,62652.85793,499363.6378,3493.599339,162922.7003,41974.91177,147796.2906,29092.50797,222545.433,978.7606104,51070.02176
Pittsburgh,Pennsylvania,30/10/2022,P2,57668.39085,0,0,382995.8728,1571.705338,102253.1554,4334.757326,0,0,29298.30654,292.3360316,6373.093516,72806.79758,0,0,482753.263,2918.4263,137211.3236,49714.66818,0,0,280412.0993,859.9791152,60952.68692
Miami/Ft Lauderdale,Florida,30/10/2022,P2,67634.21676,171139.8369,25884.73167,528567.6599,1450.566974,203908.4518,13783.26684,70853.53472,9692.149234,98345.3657,283.621234,20094.52052,129999.5122,448057.6618,76179.43356,909667.5219,3071.663791,346871.4686,60104.48696,290390.1439,44354.08855,386825.4703,868.6110586,79162.64937
