Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Wichita,Kansas,29/01/2023,P2,29136.37771,0,0,169756.9815,1654.535651,45013.20669,1508.976937,0,0,8392.077864,299.383941,2206.748737,33101.14638,0,0,193360.7581,3535.640771,61669.0502,16622.39767,0,0,84018.60753,969.7517322,20631.68563
5 Boroughs New York City,Nueva York,29/01/2023,P2,59709.898,334341.2205,41602.69597,498774.2525,918.8532176,132584.6415,10809.42175,43822.48926,7451.663001,68664.0186,223.2033368,15922.18381,76026.21946,420602.3937,56320.77641,595662.365,1761.212474,172036.6387,42623.33184,164883.6804,28906.95852,259892.223,523.9404243,59079.01536
Cleveland,Ohio,29/01/2023,P2,42081.14903,0,0,282961.6373,1268.749515,76461.01518,4994.089702,0,0,30117.36908,349.8883436,7465.348138,53183.86793,0,0,345184.1811,2645.704071,108584.2032,25603.69063,0,0,142758.2947,825.1809724,33738.1343
Roanoke,Virginia,29/01/2023,P2,74476.06325,0,0,461970.9262,1463.213546,127668.7738,3652.678484,0,0,22619.39162,227.8267317,5404.098958,93258.02956,0,0,587265.1196,3356.010237,184823.8036,40347.50358,0,0,228752.5458,880.1295603,52192.21956
Houston,Texas,29/01/2023,P2,141523.8051,402810.9916,64766.41265,918961.4835,1653.417703,257167.0816,8943.638844,20693.1417,3672.483589,52840.55463,274.4186511,13641.86136,177483.5686,660446.7913,114166.0733,1092246.574,3209.22968,381626.1667,64509.74799,153755.3523,30497.55274,343279.3986,817.6160503,80963.80855
Kansas City,Kansas,29/01/2023,P2,57635.90454,169485.7319,30469.17316,372709.8158,1593.747261,88917.95968,5027.824503,19656.21676,2998.014218,33272.12276,371.8887109,7499.726823,73001.75992,343123.7111,55819.49152,459616.7921,3337.471206,135420.4479,49584.01073,198666.604,37758.70178,271694.3784,955.5685954,58608.30001
Nashville,Tennessee,29/01/2023,P2,55936.65684,0,0,367325.9626,1574.16101,105860.3176,4262.371847,0,0,26881.5162,305.6478799,6321.975621,69705.69114,0,0,445243.8535,3690.132953,147093.2438,34925.62144,0,0,205429.6814,893.2957586,45790.7863
Birmingham/Montgomery,Alabama,29/01/2023,P2,109984.7768,0,0,720667.6499,1558.658199,231914.4863,8933.116757,0,0,57799.02536,335.7347048,13310.018,156736.0958,0,0,1015833.864,3371.88535,358160.8092,66602.08474,0,0,396146.4422,825.9856068,87346.06279
Providence,Rhode Island,29/01/2023,P2,15289.56398,0,0,109659.2785,1314.303224,30655.75368,1473.262379,0,0,10407.60351,309.3666741,2186.563105,23282.40046,0,0,160569.0645,3145.823267,48294.50988,12297.28153,0,0,78017.4112,853.1787608,15961.7987
Syracuse,Nueva York,29/01/2023,P2,28743.87521,0,0,196213.8459,1543.855022,47402.10101,2381.733856,0,0,13679.47098,381.839803,3546.417474,36987.58136,0,0,240509.1021,3317.757785,69440.96704,19145.9776,0,0,103846.1084,854.7700973,24327.04365
Los Angeles,California,29/01/2023,P2,386234.4995,1440070.223,259587.0983,2333490.797,1822.6744,672693.7594,30429.45521,130006.0854,22663.78063,179079.085,375.765931,47155.63532,417227.3617,2085889.302,328965.1564,2757673.493,3120.095037,835861.3026,102232.4499,422918.1056,79024.19367,554138.8448,840.5560015,130906.7253
Columbus,Ohio,29/01/2023,P2,61856.82963,239404.6874,39456.46497,388723.4105,1393.234387,102889.4759,3619.476358,15343.55376,2640.458786,21378.33037,293.8663131,5378.831693,68891.69521,303286.5536,51079.92531,421012.2071,3438.695204,135863.6872,31599.23413,128647.3364,23880.29166,172251.8613,889.339447,42094.02832
Buffalo/Rochester,Nueva York,29/01/2023,P2,51564.36384,0,0,350031.3005,1468.36787,86517.41786,4870.631164,0,0,30026.37237,375.3434254,7258.002617,97427.85148,0,0,600150.0492,3268.69527,188797.5825,41534.65221,0,0,235856.226,899.0062956,52635.99215
Mississippi,Misisipi,29/01/2023,P2,77488.52844,0,0,506082.5186,1663.62857,172968.765,3119.436522,0,0,19358.77043,247.9214543,4631.060091,91712.54127,0,0,592982.2611,3438.910462,245036.5925,30039.56713,0,0,172975.4183,741.5273133,39282.73553
Tampa/St Petersburg,Florida,29/01/2023,P2,69988.96251,165686.1904,27430.719,502167.3263,1531.725043,131423.766,16916.42357,94801.55797,14242.42327,110925.778,401.144406,24850.91144,122174.2753,573511.347,80561.88667,892748.2026,3195.400819,268546.7233,83651.98067,437789.9483,70699.49697,520405.0853,931.5133441,112444.9568
Charlotte,Carolina del Norte,29/01/2023,P2,68017.85158,0,0,460066.5341,1330.534902,124974.5752,8437.363271,0,0,51281.36831,272.6485266,12390.86586,79505.99529,0,0,564026.6012,2911.83536,169978.8242,53700.38015,0,0,309838.2261,885.44308,70654.80573
Albany,Nueva York,29/01/2023,P2,23922.40063,106797.1785,17112.19941,157958.553,1391.160964,37606.40775,3137.933158,14328.08784,2752.050102,16690.42449,400.4061733,4765.01296,26674.08206,117761.4517,17862.37999,183528.0651,3119.805838,48694.90807,22053.10404,96065.60317,18912.25553,115410.8066,966.5097497,29326.96877
Raleigh/Greensboro,Carolina del Norte,29/01/2023,P2,77869.24437,0,0,530410.5806,1404.879708,141792.6848,10169.73171,0,0,62968.82139,267.1426303,15054.41723,95781.19285,0,0,670996.445,2969.363761,205372.9325,63172.47818,0,0,365404.2827,883.0151572,82517.04575
Grand Rapids,Míchigan,29/01/2023,P2,60655.39525,0,0,401891.2074,1488.243257,97394.76474,4150.746965,0,0,24703.55479,321.1549886,6177.487688,62853.26969,0,0,383569.7676,2950.503494,117281.9725,27601.17929,0,0,146903.7763,803.825227,34939.69869
San Francisco/Oakland,California,29/01/2023,P2,70800.15485,322732.5299,43629.82485,526205.0575,1676.276186,136737.5151,16288.06751,70874.14855,13648.51793,88489.4581,393.4029374,24042.57002,139198.4652,720623.8443,114988.6928,915045.5035,3361.827293,290139.1467,45422.16411,164260.7398,32297.13493,246026.3426,921.4922791,60185.31107
Boise,Idaho,29/01/2023,P2,12941.09528,0,0,86125.07908,1714.153155,21395.65237,2019.346305,0,0,10851.08215,365.7508965,2954.618192,21765.78483,0,0,128903.0015,3790.862528,42774.34239,5293.043514,0,0,27839.45707,818.5536936,6827.367528
Tulsa,Oklahoma,29/01/2023,P2,34517.19108,109898.0981,18452.32129,213757.921,1808.510588,55929.60322,2020.737233,5611.908651,877.3914398,12646.62776,350.5421483,3015.250561,36715.35457,160098.9639,26007.38999,231998.5624,3316.787547,67160.12422,20649.28085,76671.87704,14776.55892,111179.7179,921.2420356,24694.63013
Salt Lake City,Utah,29/01/2023,P2,54275.84347,206301.0124,36592.43275,316807.5559,1727.793539,80148.88935,5777.303706,20963.85217,3915.660027,32834.73493,437.5306519,8567.904015,81576.90986,359295.1924,64741.40171,466791.7264,3871.282977,148243.1069,21146.5645,85247.43575,17355.18266,108081.5243,812.8401477,26391.91904
Detroit,Míchigan,29/01/2023,P2,133059.6089,0,0,866232.5889,1378.864403,230469.4771,7947.316842,0,0,46847.88592,316.1485643,11792.27381,165260.8163,0,0,1028017.254,3161.545684,319599.3169,66353.13812,0,0,363345.9261,865.8552012,86634.20224
Cincinnati/Dayton,Ohio,29/01/2023,P2,97380.33643,0,0,617682.5031,1544.740507,165881.362,5265.917666,0,0,30493.31836,353.4922178,7805.176466,130409.185,0,0,780692.8763,3859.865544,253667.7329,59315.68844,0,0,324346.0359,931.8421369,78757.23171
Indianapolis,Indiana,29/01/2023,P2,73503.8544,259210.6881,41720.91506,465146.7397,1603.466463,121555.5863,5377.165675,22778.83438,3980.814281,31168.49954,367.4911269,7942.464479,87715.93496,389245.9103,65626.23134,530416.8907,3630.005358,168665.8124,39271.29387,147359.5826,27894.64806,211827.5128,916.8443544,51245.75332
Louisville,Kentucky,29/01/2023,P2,40290.44986,0,0,252437.0899,1615.429411,69201.00001,2330.104442,0,0,13534.89537,334.5933727,3444.489127,51495.21562,0,0,306230.1907,3573.176444,103702.0272,20712.66562,0,0,109211.3619,865.4224071,26887.15084
Philadelphia,Pennsylvania,29/01/2023,P2,125736.8407,0,0,809798.587,1341.809016,221074.9013,13190.11828,0,0,81079.03809,324.389074,19584.14493,115350.8481,0,0,769397.2919,2715.741647,226213.0941,114034.4999,0,0,653766.4231,831.3822783,146317.0899
Dallas/Ft Worth,Texas,29/01/2023,P2,197782.844,639400.3827,100141.5605,1311792.499,1846.779269,346271.8101,15849.07822,42524.28293,7281.878167,97832.47145,388.8493761,23621.24904,221448.5032,933878.9372,151084.114,1440412.617,3537.496363,452535.7436,103317.0435,344328.7019,65073.62317,577893.6727,929.5760501,129396.8658
Green Bay,Wisconsin,29/01/2023,P2,21003.26944,0,0,130600.1894,1475.775975,33492.88209,1652.445424,0,0,10357.3002,393.3636091,2461.364771,26445.71938,0,0,158343.0554,3456.487043,50891.64524,11311.53062,0,0,61552.47468,940.1798306,13869.28042
Minneapolis/St Paul,Minnesota,29/01/2023,P2,77525.07573,252348.0176,43185.48108,498670.7547,1488.868043,118890.2645,8392.054191,35372.95369,5728.819122,52575.21289,357.7881041,12427.66243,67025.8848,272174.672,45068.2858,432102.2608,3013.19287,123976.9031,54681.46038,233272.9638,45065.96617,290609.6532,959.3598656,65143.77931
Harrisburg/Scranton,Pennsylvania,29/01/2023,P2,105117.7073,0,0,680799.6389,1448.109657,176082.14,8486.846391,0,0,54602.3881,326.1635731,12681.65889,79654.15879,0,0,543607.6653,2851.246801,153983.9457,77548.64228,0,0,445136.6783,841.7714648,98001.60944
Hartford/Springfield,Massachusetts,29/01/2023,P2,50918.78137,0,0,360536.9197,1371.621717,95524.90695,4983.206181,0,0,33672.30514,346.1166229,7429.628254,80933.01579,0,0,563246.1791,3011.635114,160268.0442,44632.25734,0,0,265362.699,866.0129917,56513.4646
Atlanta,Georgia,29/01/2023,P2,112268.7405,0,0,786894.8329,1593.998798,249049.1024,15338.74058,0,0,100398.3332,384.9349139,22586.3192,178445.2008,0,0,1224660.218,3539.597325,410688.8261,82906.09587,0,0,516460.7678,890.7153203,110151.8456
Omaha,Nebraska,29/01/2023,P2,35817.30271,0,0,220196.6347,1639.782883,54940.50377,2429.102122,0,0,15806.54734,405.8637586,3648.715567,41734.18967,0,0,244479.3284,3482.014088,77306.64517,24568.82037,0,0,127876.0971,990.5589345,28344.69102
Orlando,Florida,29/01/2023,P2,74378.36342,181256.7033,30042.91165,524937.2166,1432.491856,137324.2658,14043.70176,76581.7674,11546.47307,91640.91073,370.8832549,20593.49053,111510.7231,475341.0341,70844.19525,791604.1973,3058.805558,246865.9054,70186.51748,350290.9706,57217.62728,431265.0415,906.9715653,93073.06872
Chicago,Illinois,29/01/2023,P2,194919.7035,685255.687,101749.0839,1359810.182,1582.152166,368784.5078,18928.05623,64395.42493,12307.48513,106521.449,343.7433933,28113.60876,259393.34,1173335.171,204652.7538,1566905.846,3337.585556,552323.0106,87697.46288,299003.265,58927.47714,474308.3155,829.862732,113065.4268
Seattle/Tacoma,Washington,29/01/2023,P2,64605.59977,0,0,444177.2529,1699.728362,116199.0074,9193.920502,0,0,51924.89007,382.4972876,13463.14608,91568.24016,0,0,574509.4102,3267.924431,186810.8754,20743.43057,0,0,113421.403,708.7585211,27362.7822
Toledo,Ohio,29/01/2023,P2,68659.75017,0,0,425763.5311,1542.323592,113021.5603,3282.575366,0,0,19135.0961,355.2858415,4847.281604,80518.02874,0,0,488981.3634,3581.33485,153144.132,26992.21573,0,0,146001.3669,845.3921483,34957.24084
Little Rock,Arkansas,29/01/2023,P2,28586.02634,0,0,180303.674,1785.560716,51315.34637,1483.665042,0,0,8938.479008,384.7196001,2204.850672,30598.40587,0,0,188422.8241,3681.332627,64600.22385,12059.32571,0,0,65365.12094,834.7480638,15374.89797
Mississippi,Misisipi,05/02/2023,P2,77915.37148,0,0,517560.2004,1691.244135,176264.779,3149.393565,0,0,18952.13948,263.01658,4683.956358,93378.6037,0,0,610097.6786,3387.375253,240733.2351,31299.88465,0,0,176159.1101,726.5267475,41128.08116
Cleveland,Ohio,05/02/2023,P2,43247.23972,0,0,285884.4372,1262.706655,77313.35483,3804.804962,0,0,24140.58763,318.5302671,5646.516311,56133.92095,0,0,359000.2265,2597.670404,109137.8782,24134.79016,0,0,134972.7047,820.2003987,31332.1323
Raleigh/Greensboro,Carolina del Norte,05/02/2023,P2,81751.36783,0,0,541163.3293,1396.58528,149050.2062,9804.176933,0,0,57696.25628,275.6020634,14510.45179,96177.70324,0,0,664908.5232,2909.067647,202836.1961,66818.99755,0,0,349346.9009,882.3877556,84744.62551
Houston,Texas,05/02/2023,P2,142636.1161,403013.7016,65915.74864,938157.0357,1640.678736,258261.0707,9026.222965,22493.45421,4096.860028,52421.66238,283.7708857,13744.35034,174737.849,595092.3586,100125.3075,1098663.821,3135.447879,359905.48,69112.9866,203427.0614,41374.36676,357999.3068,820.8055676,85293.92571
Kansas City,Kansas,05/02/2023,P2,59211.33426,189557.0458,33805.97695,375245.3479,1549.62104,89751.1513,4478.331988,18472.56977,2758.086097,29007.77248,356.6198149,6650.480143,65039.95638,288969.3959,45040.50486,432434.4037,3253.381616,118589.7119,44846.39747,181641.5536,35003.26892,239181.0378,943.6596332,52622.86156
Boise,Idaho,05/02/2023,P2,14323.15777,0,0,91210.66061,1754.990279,23311.84585,1515.688811,0,0,9196.022139,339.9433033,2221.232203,20145.35672,0,0,122447.8638,3694.677415,37160.72265,4709.923367,0,0,24856.93177,779.5723181,5787.479728
Orlando,Florida,05/02/2023,P2,75619.06082,186364.7789,31478.01172,530046.0021,1459.049963,146191.5388,9537.569238,34865.36094,5305.58488,64476.1979,348.1467659,13828.02066,171863.6949,758567.289,142007.6126,973100.7857,3001.985734,371214.4045,56530.36203,227062.302,37583.59553,355421.1433,885.8802842,72178.71581
Chicago,Illinois,05/02/2023,P2,207339.7259,904858.2538,136267.0637,1399419.802,1551.67504,375468.8612,13991.57976,56945.84322,9000.443653,88736.25868,318.1988132,20738.36509,223351.7891,1089656.765,169493.638,1482175.895,3167.374884,457915.059,80421.28043,327904.7922,60388.43618,447447.7412,823.8110106,100334.2534
Salt Lake City,Utah,05/02/2023,P2,54698.9257,186630.8067,33614.10139,320227.3865,1706.555579,80460.58968,6863.278667,25994.56419,4959.689595,37207.9165,429.1635152,10099.50512,81662.49834,349711.6028,62980.93306,471407.9942,3831.184534,140585.4073,21726.4437,84875.69984,17559.11233,108795.5835,775.2283204,26957.83791
Toledo,Ohio,05/02/2023,P2,60088.00832,0,0,369429.2432,1497.980109,97891.8552,2940.25732,0,0,15924.29976,330.2315021,4389.455859,80193.79938,0,0,464964.6198,3468.863652,144588.2424,28607.3922,0,0,144764.417,831.123542,37123.55765
Little Rock,Arkansas,05/02/2023,P2,34339.70266,0,0,216618.9638,1835.711598,60276.12619,1865.6022,0,0,11203.13827,389.3309609,2766.881309,35747.01465,0,0,225508.8679,3681.519976,72083.0123,15872.13165,0,0,85724.58708,847.0025527,20416.02256
Columbus,Ohio,05/02/2023,P2,54542.25199,225277.3324,37248.50624,342725.4453,1371.124263,90463.73519,3317.061437,13663.95146,2569.510224,18414.20581,307.4664865,5008.262366,68484.4279,318023.2445,54336.18982,415787.0275,3303.348893,126187.4546,31588.77265,128551.6411,25708.30705,161907.6767,866.6375594,41798.31541
Indianapolis,Indiana,05/02/2023,P2,62858.82696,226751.9618,37384.93671,391496.4374,1533.318687,104644.6777,4959.743931,19972.63266,3930.94234,26059.94243,349.0697378,7348.079846,82123.21645,347742.7716,60349.88914,489899.2854,3546.655938,149731.6503,38852.46821,153280.4266,31946.38,191901.3615,913.6167297,50261.22055
New York,Nueva York,05/02/2023,P2,215272.4337,893947.2593,136191.4754,1531539.514,1195.804413,396957.7489,34412.02311,172156.2444,27633.12544,218269.716,302.2459003,50672.13653,305779.3823,1575339.528,240797.1585,2103856.236,2410.386737,609009.5508,207156.6331,933708.037,169007.1902,1175924.828,719.9876498,268504.0214
Tampa/St Petersburg,Florida,05/02/2023,P2,73297.00195,187916.6648,31728.60962,512269.8564,1545.920343,138087.986,10520.62107,45403.72103,6626.998155,72074.39947,365.2250162,15370.53417,204027.9431,901700.0093,171194.3655,1134924.431,3133.617169,437777.272,62640.4092,272629.9176,43599.87142,402365.6548,922.0781477,81048.52949
Dallas/Ft Worth,Texas,05/02/2023,P2,229903.3436,844018.3296,132351.4993,1512626.803,1811.289221,390856.1295,16617.90764,52675.42309,9112.354618,100187.5631,407.9640375,24841.31596,242048.4543,1030758.875,164252.0153,1585059.553,3367.520841,474093.7854,118494.3045,437660.4172,83870.31926,637122.0868,934.6834644,148138.7882
Albany,Nueva York,05/02/2023,P2,24177.12008,99148.9195,16449.47602,158858.5205,1362.080891,37691.56838,2645.124417,9030.952187,1560.751644,16196.30744,346.1508097,3984.804119,32463.89479,146385.5653,24332.29275,209704.524,3044.2208,60974.22337,19692.59038,85932.31308,15888.37697,109860.3979,953.006571,25417.46389
Harrisburg/Scranton,Pennsylvania,05/02/2023,P2,104694.1845,0,0,670916.822,1395.71689,175207.2865,8821.207484,0,0,57956.91458,317.4986442,13167.70687,91254.35958,0,0,588893.7271,2823.743804,177844.2805,80827.06242,0,0,465074.0468,832.4265612,102377.8069
Pittsburgh,Pennsylvania,05/02/2023,P2,64024.886,0,0,405894.9234,1296.414473,104712.1202,3819.850193,0,0,25298.96582,275.9927105,5620.006399,76344.22619,0,0,477050.6391,2670.930975,140023.6753,42554.57466,0,0,236577.8435,832.6528573,52656.8574
San Francisco/Oakland,California,05/02/2023,P2,74623.86667,376722.1359,54373.05017,536187.5421,1691.66186,142931.5746,10595.56795,38492.22434,5744.512747,72284.54551,382.11105,15701.03539,122033.4362,655891.4734,97689.38759,856555.6203,3179.22327,248231.2862,33049.65283,112508.2617,19761.57351,199734.3888,873.4632106,42057.35199
Denver,Colorado,05/02/2023,P2,92349.20497,319143.137,53597.45993,556009.2036,1417.764459,142974.0326,14550.52074,60461.92129,10977.08407,83098.30963,351.6615461,21318.65355,141680.6536,635806.1862,111342.8872,843743.6403,3266.637663,240015.8095,57398.52633,238456.7089,49093.75409,287516.2633,810.5140756,70421.25932
Omaha,Nebraska,05/02/2023,P2,38450.41194,0,0,233569.8476,1634.424962,57633.86189,2510.608009,0,0,16017.60827,383.2484025,3763.810682,40874.62476,0,0,245250.4168,3448.769027,73076.74628,25220.56296,0,0,128186.6368,988.623228,29005.36991
Phoenix/Tucson,Arizona,05/02/2023,P2,154321.0375,649623.2229,103630.0162,995523.3622,1731.789721,255199.6408,17589.2147,56589.68718,10245.0139,106463.2715,414.4684568,27132.87734,207957.4751,965025.8618,165757.434,1252673.923,3348.865622,391495.0112,74207.14483,298642.9168,57607.36796,396145.4871,956.3792025,94023.63368
Portland,Oregón,05/02/2023,P2,72929.13687,367483.8578,57166.97723,482378.955,1770.481709,124582.4277,8780.232838,36758.71309,7382.807476,45621.09183,380.8401541,12934.03063,96696.57324,472748.5561,81149.98274,588055.8234,3482.056577,184920.2932,19098.48925,68550.08029,13899.48127,98126.1653,763.892053,24832.01362
Detroit,Míchigan,05/02/2023,P2,114707.3695,0,0,731347.1778,1292.571499,195806.4304,8198.052682,0,0,43775.8196,296.2680169,12134.86973,158467.1663,0,0,949879.7133,2978.907531,288043.5347,66679.40916,0,0,336386.8479,856.8834559,86998.32343
Las Vegas,Nevada,05/02/2023,P2,55979.00272,236347.7868,36949.52083,367299.2129,1780.114189,92784.12193,5596.015531,20427.60876,3511.973107,33702.11053,400.4873589,8248.623068,81583.54122,345957.3542,60161.86437,495226.4866,3387.152255,156331.6896,23828.53278,98189.40376,18843.29198,127520.7969,910.8578917,29650.20416
Sacramento,California,05/02/2023,P2,56271.05731,0,0,365171.6497,1646.218587,94135.08605,5788.992547,0,0,36619.83383,343.6243996,8466.932513,75780.24678,0,0,494047.2471,3171.452321,142978.6004,23869.29617,0,0,132306.8397,924.7182756,29583.89252
St Louis,Missouri,05/02/2023,P2,73416.64621,232738.6932,42903.72571,433523.1344,1492.876247,115981.8477,4704.453427,17635.12374,3095.179963,27420.00046,320.4460183,7003.492394,78950.16817,360777.8082,61103.70485,485992.0561,2977.531213,148069.7162,46296.72737,169639.0073,36558.16742,227338.8924,874.9870029,55841.13578
Des Moines,Iowa,05/02/2023,P2,26478.02806,0,0,164138.9246,1630.691283,38285.63556,1301.519472,0,0,9197.986988,356.0060037,1943.24648,27305.42581,0,0,163745.2849,3371.195456,50425.75098,15422.6504,0,0,83536.30789,971.7582567,17762.65889
Jacksonville,Florida,05/02/2023,P2,35783.57111,98138.58805,15057.68659,252235.4077,1518.689797,78623.22161,4265.73768,18832.29192,2743.020244,29463.49043,378.8882341,6365.115994,83701.19058,373781.1087,69639.74239,475176.0372,3106.559812,184854.5301,25843.77269,129309.9344,20627.1353,163210.4174,869.2147944,33407.6112
Knoxville,Tennessee,05/02/2023,P2,30636.57213,102422.2013,16289.5879,198023.7382,1612.99384,53118.17224,2205.235829,9109.398852,1711.880458,12103.72762,338.4397806,3295.154326,46576.56812,196204.3055,32136.27842,293573.3822,3744.29405,89006.90911,20097.22356,77156.01553,15775.38248,102965.27,894.1850909,26171.17219
Louisville,Kentucky,05/02/2023,P2,37729.36134,0,0,233592.6424,1632.336278,64476.01356,2353.421735,0,0,12639.17918,332.89653,3505.307976,52047.23283,0,0,311727.6088,3513.372498,98958.17909,22267.38851,0,0,111087.8321,848.9463533,29066.66831
Peoria/Springfield,Illinois,05/02/2023,P2,55398.89677,186882.3321,31545.13897,345143.5798,1524.762871,92322.7108,3015.630884,10790.09994,1821.185868,18291.47382,322.2074171,4471.024863,70919.30249,306277.6514,51560.49245,438034.1663,3288.082712,130253.1264,30167.72714,117727.2052,22949.98142,161647.1729,842.4259556,37665.72886
Philadelphia,Pennsylvania,05/02/2023,P2,122613.3319,0,0,810107.3828,1318.997764,214448.9834,14594.86277,0,0,89565.59828,301.7917988,21516.03764,127434.9587,0,0,818865.7317,2703.440416,245436.0276,130715.7567,0,0,743944.2606,816.2950655,167415.2635
South Carolina,Carolina del Sur,05/02/2023,P2,124337.8781,0,0,837357.768,1486.492265,259137.0761,11296.83756,0,0,71017.29443,287.8932935,16680.86733,203296.5283,0,0,1293754.848,3139.782897,468360.899,89077.07053,0,0,503734.2554,841.7396726,114023.5271
Green Bay,Wisconsin,05/02/2023,P2,19768.52331,0,0,124450.2905,1510.898887,31544.19389,1977.285725,0,0,10720.76551,396.4174148,2930.990244,23521.54401,0,0,143869.8646,3363.324373,43434.00347,12659.04262,0,0,63574.00767,893.5533979,15820.41536
Minneapolis/St Paul,Minnesota,05/02/2023,P2,82332.51454,323105.8135,54738.16816,510671.8283,1504.137368,126252.398,8332.400145,36491.38103,5914.417578,51259.90671,344.660897,12318.60482,66678.01201,300353.8467,47598.99688,434105.7516,3022.764164,124304.1194,57622.6206,260066.4209,50350.13966,302178.9627,944.1366781,68511.25389
San Diego,California,05/02/2023,P2,57578.40124,202051.0081,31706.91838,391853.3412,1758.797338,102644.7356,9709.309274,39889.84179,6488.17109,60403.70156,395.2472873,14983.63921,79306.78938,400584.4783,60842.05125,536974.6516,3229.030855,162936.3611,25044.30615,96263.49619,17271.42914,142038.749,926.0983584,32391.99941
Hartford/Springfield,Massachusetts,05/02/2023,P2,55665.83731,0,0,389884.2104,1363.079199,104601.3303,5973.715489,0,0,37830.21175,350.1506831,8919.865657,79126.41672,0,0,553347.1433,2943.999125,152659.6574,54167.91211,0,0,306486.4616,856.8297147,68718.38996
Atlanta,Georgia,05/02/2023,P2,107091.428,0,0,757688.9473,1583.342899,243868.5888,13195.82665,0,0,84743.3485,376.0553465,19383.20132,218590.7137,0,0,1306563.835,3469.119135,491323.086,72343.52006,0,0,436598.3934,886.2471311,94132.46089
Oklahoma City,Oklahoma,05/02/2023,P2,45671.12745,111284.7949,18621.6306,281349.0007,1758.618449,72799.13111,3602.823931,10597.87299,1759.963854,21988.07254,344.1931754,5299.098925,46327.3102,207832.3825,34350.72671,286988.4024,3304.299497,84140.77106,27059.10827,76076.70559,15838.37776,143507.3303,862.2107112,32231.48912
Seattle/Tacoma,Washington,05/02/2023,P2,68243.75833,0,0,462961.7002,1686.382056,121552.3535,7269.683697,0,0,45588.2349,350.9166016,10638.89959,86013.27406,0,0,560558.4264,3157.493125,167078.1483,19041.9538,0,0,107175.8583,708.1524546,24641.8326
Syracuse,Nueva York,05/02/2023,P2,27456.89019,0,0,184209.8593,1568.97506,45984.72538,2470.872976,0,0,14564.8692,400.9010417,3682.743644,38367.60019,0,0,245919.0141,3308.165935,72543.16705,18250.91347,0,0,99430.11216,848.4762494,23032.49759
Boston,Massachusetts,05/02/2023,P2,90049.36147,0,0,636220.6868,1366.796516,171523.6016,13163.47088,0,0,76636.83433,371.0852753,19716.06528,125477.5671,0,0,883311.2688,2997.717118,252007.823,105466.1891,0,0,568491.4041,882.4355198,139585.6483
Cincinnati/Dayton,Ohio,05/02/2023,P2,80366.88075,0,0,506564.419,1554.118658,137686.4419,5083.389012,0,0,26724.52004,341.6227422,7627.850393,127301.7508,0,0,739791.3408,3593.375448,230459.4886,59358.4351,0,0,299337.451,956.8478443,78581.8926
Memphis,Tennessee,05/02/2023,P2,49570.68776,197048.302,31079.84605,315428.6048,1671.121625,89278.39252,2370.139836,9403.612854,1741.918342,13086.43706,295.9318017,3456.757116,48995.58842,223894.0569,36564.12587,309858.5624,3391.084041,110603.6756,18992.77018,73702.8431,14375.79588,99984.56909,765.5436614,24962.69241
Richmond/Norfolk,Virginia,05/02/2023,P2,73481.13256,0,0,484743.3582,1392.857475,139617.0201,7540.838881,0,0,43932.67396,215.9841143,11112.64005,81925.78047,0,0,547988.3873,2776.375977,173457.4538,58907.32641,0,0,311409.2549,837.8452072,74731.30622
Buffalo/Rochester,Nueva York,05/02/2023,P2,52681.61482,0,0,356851.5841,1443.979915,88371.17865,5271.268022,0,0,30170.59201,353.6064994,7831.13535,76907.57056,0,0,501101.7091,3169.236097,148181.4879,38543.21527,0,0,208175.1316,889.1173292,49030.89231
Wichita,Kansas,05/02/2023,P2,29096.20056,0,0,171343.2589,1639.787083,44151.03176,1593.917043,0,0,8682.490633,290.2607564,2334.18368,31761.03192,0,0,187127.603,3373.439308,55054.63102,17920.68244,0,0,88170.60957,951.2338842,22161.28547
5 Boroughs New York City,Nueva York,05/02/2023,P2,56966.75111,281071.9133,34627.52292,481913.598,939.9981229,129155.224,10316.10812,48024.11049,7333.784093,69536.40634,214.0933245,15191.89198,94404.31953,526260.1008,77877.55908,670183.0475,1767.731319,209424.7345,43821.63045,202371.9526,32270.9036,280253.5941,510.1664034,60413.0554
Charlotte,Carolina del Norte,05/02/2023,P2,69669.88414,0,0,460605.0295,1319.076697,130127.2215,7623.902692,0,0,43375.08531,268.4166953,11173.78148,82461.30728,0,0,558362.5265,2879.902264,174191.1238,54339.96767,0,0,279362.168,888.4993797,69157.80138
Roanoke,Virginia,05/02/2023,P2,76453.00801,0,0,487852.3114,1466.71012,131246.2708,3932.676487,0,0,22949.21652,226.2661045,5814.80691,93756.23202,0,0,594105.4182,3307.916784,181146.2898,44582.36359,0,0,236090.4718,871.2200768,57652.84805
