Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Boise,Idaho,07/08/2022,P2,16837.66146,0,0,95271.34165,1690.269315,28369.32105,1587.877817,0,0,9412.180518,395.4765246,2348.399567,21545.7647,0,0,139136.7208,3652.456207,41448.37016,4544.141495,0,0,25547.85585,689.4779894,5862.684532
Denver,Colorado,07/08/2022,P2,101143.1597,508912.7347,81806.68704,648458.2563,1654.748496,166470.0434,11700.67125,49306.87155,9346.655205,64409.67855,348.6293984,17750.42014,149367.7942,636303.476,101088.1674,944497.3044,3611.046956,276645.7695,59309.58014,212590.2873,40829.12113,313936.9134,860.8810774,75891.80474
Boston,Massachusetts,07/08/2022,P2,85120.83724,0,0,615285.0941,1215.810702,156942.9749,11158.93698,0,0,72178.47009,361.5014215,16618.67699,148689.4772,0,0,988702.6041,2920.621429,309648.3703,89469.86625,0,0,538502.0798,914.3028957,119175.3779
Sacramento,California,14/08/2022,P2,45025.60008,0,0,301808.9262,1426.737684,77384.65139,6999.830656,0,0,38486.46079,367.2523066,10430.13759,71494.19669,0,0,483368.6768,3258.465899,139001.6051,25630.31817,0,0,138846.2119,906.5852092,33342.68469
Jacksonville,Florida,14/08/2022,P2,33642.76844,89020.38381,14616.60313,229984.9179,1510.402228,76723.18486,4035.18287,15621.51324,2218.844031,28391.97517,313.3611149,5980.169536,57017.16194,266351.8069,39119.64094,393572.8301,3419.080661,125643.6515,24121.5255,93086.19988,13523.97409,161184.2104,890.4422967,31969.83914
Raleigh/Greensboro,Carolina del Norte,14/08/2022,P2,82975.71803,0,0,517486.9736,1470.913787,160899.5265,8858.043894,0,0,53187.67628,331.6503168,13466.45392,112676.1824,0,0,682687.746,3121.39584,242645.7527,57237.69452,0,0,329658.4586,946.023625,75794.88464
Kansas City,Kansas,14/08/2022,P2,58903.70803,186970.1699,33405.7444,353267.1936,1476.324447,93080.72905,4510.12978,10958.11121,2078.776759,27340.81751,329.1413475,6811.826387,70975.08295,263052.1225,42476.29757,451215.0066,3421.099476,132679.9077,35095.15731,85821.44258,16836.94846,189417.7353,996.5474009,42554.41798
San Francisco/Oakland,California,14/08/2022,P2,56896.58375,175099.9139,24242.81145,421412.4919,1439.02208,112857.1725,12694.47318,59347.42235,10347.67941,75004.24934,372.0313093,18703.14337,110364.9696,501983.6999,70399.89256,811042.948,3487.5565,239417.8697,36576.98215,128272.1219,23166.35685,208753.078,867.7687932,48284.81881
Chicago,Illinois,14/08/2022,P2,218602.7877,895465.7478,141950.2148,1425584.458,1629.135601,422340.8621,18126.63371,69684.80887,12781.16093,102807.818,285.2079627,26701.89109,243913.2523,984607.0924,161043.4759,1576685.545,3425.291221,521288.7671,92722.76995,335515.9393,62598.93926,511579.1588,869.4028914,121853.7727
Los Angeles,California,14/08/2022,P2,377401.3382,1433315.737,255392.0221,2256897.187,1656.30395,659265.4931,30791.75162,130089.7201,24237.17206,171175.1647,364.8393045,46050.36556,489859.8651,2165882.827,369127.6063,3028735.351,3290.459535,995973.7198,97434.00117,330548.6313,62087.47822,531790.6471,797.035135,129048.0652
South Carolina,Carolina del Sur,14/08/2022,P2,136331.1427,0,0,884645.28,1565.499621,291844.5005,12715.05064,0,0,81085.92753,284.8118514,19484.08565,232657.1007,0,0,1458486.233,3524.892175,516988.1324,89118.96583,0,0,543843.8035,885.3904665,118619.892
Phoenix/Tucson,Arizona,14/08/2022,P2,150583.7554,594837.8528,99880.92086,922449.9473,1663.063717,258705.5829,20830.33783,72457.89065,16528.84013,98998.53122,427.5664501,31226.24088,184086.6094,803371.4827,135498.9314,1122682.569,3752.647573,364176.937,73167.44362,237500.8781,52261.1833,354401.2378,879.9437742,97567.13451
Des Moines,Iowa,14/08/2022,P2,32373.24253,0,0,185822.1603,1705.893099,47524.36268,1916.741932,0,0,9957.218344,378.5483762,2875.226273,29011.24801,0,0,180054.5095,3688.514384,52736.82214,19218.5837,0,0,95753.26949,1047.800012,23483.67219
Louisville,Kentucky,14/08/2022,P2,42150.35718,0,0,258123.2427,1665.959259,75584.96222,2491.478105,0,0,13147.23821,263.505258,3676.575876,53461.83337,0,0,325547.3805,3788.483485,108389.0616,24058.98517,0,0,122949.1234,898.4395985,32465.52005
Peoria/Springfield,Illinois,14/08/2022,P2,61921.09619,209101.2841,35441.96714,373648.4231,1604.722068,102988.753,3097.016316,9862.851175,1846.149198,17515.32365,293.2420149,4685.735815,77890.88493,286652.0028,48148.43606,475627.5479,3537.571012,150638.7998,35682.80363,114863.68,21913.70054,189467.1943,923.9240477,46017.50948
San Diego,California,14/08/2022,P2,65120.00505,245679.6651,41066.96467,416788.4213,1660.519443,115808.4543,9279.923381,38108.3548,6782.112007,54097.20151,347.3684775,13936.05425,79506.95929,360317.6732,56536.24294,528885.7926,3307.539225,164431.9582,26584.996,87809.22369,16278.35722,150129.8309,822.7630733,35552.73604
Hartford/Springfield,Massachusetts,14/08/2022,P2,51903.9978,0,0,355795.8849,1183.719001,93481.66253,6523.280844,0,0,39945.72218,341.9005024,9663.692894,75066.3386,0,0,534446.2012,2889.622426,152500.7476,49295.92354,0,0,285496.0693,892.9986473,64399.23365
Atlanta,Georgia,14/08/2022,P2,108462.0222,0,0,768045.1333,1613.995123,260421.9236,12623.78267,0,0,79403.42548,339.5089872,18717.54097,178211.7582,0,0,1201840.446,3518.369483,374607.7019,76321.49289,0,0,467493.8256,862.7390264,101803.1163
Orlando,Florida,14/08/2022,P2,71621.21489,166590.2962,26088.2428,500718.2722,1433.280995,155833.0603,9244.199062,22693.52741,3317.380282,63551.95983,330.1859301,13583.63554,118652.6557,544858.9743,80383.39068,815526.4079,3361.48125,256681.7956,51518.66722,170365.7874,25902.05421,337884.4646,880.4501513,67236.39333
Boston,Massachusetts,14/08/2022,P2,94269.89353,0,0,637913.7106,1264.111245,172842.5332,11121.47848,0,0,70995.60556,339.9246515,16464.62766,117592.9795,0,0,848839.9357,2912.902223,243477.8845,88537.50698,0,0,529213.6859,904.1064478,117927.5055
Little Rock,Arkansas,14/08/2022,P2,28549.55409,0,0,173186.7605,1544.270506,51559.43799,1305.835908,0,0,7407.981222,240.1396071,1962.749535,30017.82688,0,0,186096.1554,3737.694658,63039.997,12326.57623,0,0,65102.0725,831.7291168,16254.98872
Indianapolis,Indiana,14/08/2022,P2,75758.22724,302029.9017,48946.13045,471476.9045,1690.69498,133927.2899,4117.583965,16892.78065,3203.364172,22613.93187,283.8725626,6245.801137,89141.57761,393416.8983,66746.68037,539895.4971,3781.581908,174477.0552,42856.23252,143929.6529,29103.07627,221661.9498,923.3720203,57109.46007
Wichita,Kansas,14/08/2022,P2,31246.93635,0,0,177212.4569,1689.892542,49254.59859,2097.298164,0,0,10661.05348,353.4930452,3194.227584,34790.56813,0,0,202925.5603,3691.894158,64375.6254,16779.72363,0,0,81052.4485,990.3510894,21722.28052
Tampa/St Petersburg,Florida,14/08/2022,P2,65016.70254,169187.5874,25992.69222,452938.9563,1482.510788,144196.6805,9647.973193,37729.59638,5146.802849,68379.33032,343.6194506,14390.85823,123053.024,573704.6138,84003.17569,852438.5304,3447.668099,265368.3721,52973.41327,221363.4468,31428.0917,355755.8492,914.6079165,70308.62411
Charlotte,Carolina del Norte,14/08/2022,P2,70478.13291,0,0,440786.9154,1424.511604,137583.273,8050.28858,0,0,46327.97121,293.1657448,11920.65656,109581.0109,0,0,656152.0526,3254.446909,232236.8744,47442.97949,0,0,270900.4493,906.2752314,62881.32323
Miami/Ft Lauderdale,Florida,14/08/2022,P2,65769.74949,163488.0699,21020.72948,532091.571,1347.165108,193135.4253,13638.48025,55041.38861,7430.483789,98378.32389,269.3682988,20275.82433,109193.8837,512681.803,71639.11066,816256.0896,3149.407334,283005.0324,50605.22456,205028.3191,27679.01657,353490.9417,799.7129165,68611.51733
Boise,Idaho,14/08/2022,P2,14830.22231,0,0,91297.92977,1694.204025,24783.74554,1649.197375,0,0,9120.505828,391.8513677,2425.199373,20905.21572,0,0,136637.0823,3783.028808,40106.29796,5040.186346,0,0,26868.42989,678.6074487,6569.193388
Denver,Colorado,14/08/2022,P2,106832.0264,464006.9751,74629.2762,664994.7916,1578.172123,173881.9309,13276.39811,58201.65531,10536.29657,75048.15831,396.3140247,19994.07695,147365.8262,606823.4498,96526.77647,933753.0668,3706.487124,275290.6083,62724.41086,227960.3517,43672.36729,333685.4457,864.992634,80659.62206
Birmingham/Montgomery,Alabama,14/08/2022,P2,106978.0523,0,0,702700.574,1557.078729,225774.651,7282.653727,0,0,48787.47535,289.5533245,11082.58566,164028.9173,0,0,1060356.223,3469.389274,366275.3439,60343.21288,0,0,371519.8545,839.3095953,79259.4774
Sacramento,California,21/08/2022,P2,47807.61327,0,0,303457.1684,1479.332585,81580.76498,5488.824435,0,0,35936.27998,357.149303,8174.453473,70478.61219,0,0,494528.7246,3280.105764,135305.5524,21940.37653,0,0,128582.519,897.0584292,27646.99398
Jacksonville,Florida,21/08/2022,P2,32218.09478,82529.06144,13585.00332,227166.985,1447.513471,74056.75072,5364.946796,28761.73214,5006.928306,31072.38048,334.703254,7916.879511,80592.73648,353816.3795,63660.9946,475236.7469,3482.885939,173405.7417,28909.22284,134429.3096,24261.02042,160951.262,891.576648,38423.74876
Raleigh/Greensboro,Carolina del Norte,21/08/2022,P2,82142.16152,0,0,552346.1839,1446.708798,159049.1681,11117.70203,0,0,64143.45636,333.2630613,16793.77422,100728.4499,0,0,699917.0198,3134.184634,217034.7391,60742.44287,0,0,340214.2078,917.8498326,80630.85993
Kansas City,Kansas,21/08/2022,P2,56125.14553,175691.1064,30266.61535,349883.6823,1545.558833,85544.68649,3124.350628,9157.477984,1656.158852,20230.67273,294.5618271,4754.486041,70626.31164,256281.9221,39740.57398,464785.1695,3432.544868,128579.6512,37382.9203,92500.15549,18347.00453,206000.5367,995.6463158,44579.23087
Chicago,Illinois,21/08/2022,P2,250067.3987,936417.2372,161697.1062,1544966.809,1698.267881,475004.0832,15334.57361,40075.45949,6822.508973,97141.94145,298.5033146,22548.28825,229996.109,939822.1041,140617.4862,1579705.368,3491.265358,505686.9986,81883.71587,187931.2957,34337.94726,487378.4647,862.8407725,106244.2682
Los Angeles,California,21/08/2022,P2,349386.8679,1491590.453,252874.3293,2162952.45,1654.440039,609410.9048,23245.91631,56999.1661,10122.4321,145624.5798,338.8095478,34715.60676,403019.1186,1696650.533,260801.5832,2724548.928,3329.845859,812977.448,82768.61842,167731.6152,30054.73343,489264.1322,786.0247144,105413.9395
Indianapolis,Indiana,21/08/2022,P2,78262.66062,330219.1447,57384.48203,469276.4234,1712.859939,137675.3691,4427.993668,8925.795624,1645.857524,25971.75709,327.3550188,6621.253281,88747.30926,362828.9671,59877.39414,554613.5961,3888.856413,174316.8276,35824.44239,75697.59639,13913.24341,202618.8971,934.265943,47013.71669
South Carolina,Carolina del Sur,21/08/2022,P2,128437.6078,0,0,864703.9263,1541.115261,278658.125,14392.25839,0,0,82706.1326,289.8563417,21891.01134,229209.4374,0,0,1492993.778,3591.839837,508449.6604,93400.80736,0,0,522725.1271,864.9480791,124525.5946
San Francisco/Oakland,California,21/08/2022,P2,68294.48968,294222.0612,47218.28522,455306.5474,1491.663876,134593.5853,8289.950562,23334.04001,3461.05048,57801.85309,346.3676989,12228.50514,106827.1907,376492.8107,50981.7131,817590.861,3437.808574,231489.2093,28731.5347,47180.14192,7566.170429,182557.5411,866.8573068,36598.85519
Phoenix/Tucson,Arizona,21/08/2022,P2,158059.1401,589840.6013,110529.0206,912797.2961,1639.194517,272297.8429,11935.91873,26101.31545,4748.964528,72611.02913,403.7105012,17988.58411,169995.3622,670793.1204,110673.0633,1070226.145,3741.65179,335588.0409,52216.04006,120758.2955,21817.40297,299278.3561,879.5781925,66658.13268
Des Moines,Iowa,21/08/2022,P2,26121.44035,0,0,164087.9661,1658.932759,38234.12183,1346.319444,0,0,9276.769762,359.560886,2068.020436,28191.89702,0,0,174837.6382,3692.284039,53302.53944,17017.09883,0,0,98936.0725,1041.505431,20294.20579
Louisville,Kentucky,21/08/2022,P2,43891.62707,0,0,254435.2812,1697.689103,78531.17859,2245.535868,0,0,13532.96706,318.3683865,3311.95148,53869.63854,0,0,339111.4281,3931.467742,110473.3983,19313.00006,0,0,111278.2254,888.7195015,25399.764
Peoria/Springfield,Illinois,21/08/2022,P2,63527.42809,225131.8703,38594.29049,386179.8049,1636.919673,105451.6385,3239.280221,12263.01169,2182.141193,19110.82491,293.6494341,4861.662313,78219.64156,285400.8906,44783.87918,502798.6028,3631.707003,152404.9801,33627.87204,102778.0133,19227.63558,186256.4156,919.4058408,43070.04851
San Diego,California,21/08/2022,P2,63580.0781,245201.9029,42272.23995,400533.7802,1663.06654,113983.1411,6669.778529,14773.87946,2792.656887,41522.64132,333.6915928,9988.480281,72605.71694,301136.9511,44460.48076,507777.397,3329.074555,151704.8591,22129.73891,42933.36853,8163.002776,131107.7164,809.9483681,28800.81841
Hartford/Springfield,Massachusetts,21/08/2022,P2,48569.16611,0,0,338121.2911,1162.533445,88163.91928,6347.332382,0,0,39290.93194,333.5444595,9377.426154,90483.17112,0,0,602814.2046,3073.316561,182077.7111,45917.47554,0,0,268955.8392,873.9092237,59874.76693
Atlanta,Georgia,21/08/2022,P2,116372.4863,0,0,785367.7479,1621.980293,273970.6025,12943.79044,0,0,77817.48445,321.3549857,19142.5489,210192.0431,0,0,1270963.477,3627.997759,438085.4733,73019.72731,0,0,418609.5198,838.6770557,96331.07691
Orlando,Florida,21/08/2022,P2,70835.75774,174409.3439,28866.34001,491211.41,1425.593333,151001.5228,12132.50991,62278.41783,10895.39745,69243.63268,354.9722343,17821.35456,168590.4587,698469.2803,128151.5207,981714.1416,3406.913576,362361.2436,60766.70402,281167.3222,51064.17319,332965.1148,880.2772765,79828.51378
Boston,Massachusetts,21/08/2022,P2,81005.85774,0,0,585353.7559,1225.60818,151278.411,13139.14871,0,0,78265.02151,334.9805567,19387.45749,127075.9616,0,0,912117.9352,3054.600318,268015.9294,89620.36629,0,0,516108.7183,893.7286984,120214.9809
Little Rock,Arkansas,21/08/2022,P2,28905.48658,0,0,174149.7859,1645.090649,52247.82462,1213.452573,0,0,7087.834342,235.622159,1846.057365,28794.73395,0,0,187555.5545,3852.247518,62491.6728,11108.4458,0,0,62587.84175,839.4991787,14454.75202
Wichita,Kansas,21/08/2022,P2,32921.92008,0,0,178627.8182,1665.407876,52064.95573,1419.639583,0,0,8175.241641,354.7548207,2171.482448,32030.68174,0,0,195661.6744,3782.572178,59745.30591,13740.66497,0,0,73358.09125,987.6675497,17409.78848
Tampa/St Petersburg,Florida,21/08/2022,P2,62173.60293,147638.4126,23734.06998,435714.9997,1442.196445,135258.7392,12359.83115,64318.28678,11194.25023,71007.52049,358.2889704,18202.57609,179195.5941,744991.343,140095.125,1020829.609,3466.814323,381449.819,63763.07395,296125.5498,53467.32024,351061.2366,917.8058933,84634.94133
Charlotte,Carolina del Norte,21/08/2022,P2,68262.45802,0,0,456167.634,1396.92168,132515.6641,8264.816179,0,0,47423.8348,267.9003625,12204.65979,94265.19345,0,0,643164.7109,3221.097149,198543.2076,50353.69371,0,0,281669.9714,874.5450556,66848.86892
Miami/Ft Lauderdale,Florida,21/08/2022,P2,67597.50141,170110.7438,23719.08135,536831.729,1375.662599,194207.2709,17582.07454,93310.12659,15981.50796,103616.3948,295.2255485,25970.77405,164999.2257,704233.7047,128338.6781,1000416.97,3206.119893,401317.0672,62003.58639,298963.9401,52607.89334,352835.8541,812.118665,84034.38992
Boise,Idaho,21/08/2022,P2,15844.22951,0,0,94337.27852,1772.938321,26701.41795,1552.740349,0,0,9670.165354,345.4634925,2277.473863,19921.52451,0,0,137954.9935,3891.696883,38410.24756,3946.980891,0,0,23266.09932,688.0022027,4969.582691
Denver,Colorado,21/08/2022,P2,106432.0656,455439.5742,73896.43158,659528.5374,1582.11412,177182.6728,13112.22444,34490.19382,5706.83551,81241.9533,350.8254895,19642.90215,144606.7043,547012.8585,83388.49286,943268.6567,3791.086433,270207.7266,52829.33905,175664.8454,30002.25793,303935.7003,892.299729,66826.0049
Birmingham/Montgomery,Alabama,21/08/2022,P2,107623.6471,0,0,709692.0326,1553.54378,227407.5555,8196.428146,0,0,48263.50926,274.2895794,12316.69086,180365.1174,0,0,1127867.395,3555.733359,397121.3384,62580.6367,0,0,352833.622,833.1071925,82386.2103
Des Moines,Iowa,28/08/2022,P2,29990.12895,0,0,176403.9363,1669.232902,44974.86428,1625.858185,0,0,9085.741607,353.1540186,2482.357933,32116.46957,0,0,194497.7441,3913.645198,60244.32178,21200.68809,0,0,110185.8397,1042.346212,25770.50048
South Carolina,Carolina del Sur,28/08/2022,P2,144100.458,0,0,872778.5985,1510.629805,303837.6975,13804.31462,0,0,83208.31522,293.2897231,20867.25906,188385.9217,0,0,1337701.689,3621.941059,431519.497,90243.83522,0,0,518564.8801,874.6834127,120198.2605
Charlotte,Carolina del Norte,28/08/2022,P2,83666.17492,0,0,487435.7876,1383.249578,160332.118,8177.335625,0,0,46670.02094,258.4124504,11946.45394,87787.07602,0,0,635457.5015,3258.390518,185548.5533,51972.48634,0,0,279535.5161,903.0921053,68235.9109
San Diego,California,28/08/2022,P2,62556.87478,263679.9538,45170.60572,393424.0314,1651.273722,108937.2391,7753.280902,33131.04375,5621.792419,48807.93441,382.7786735,11678.51901,83066.13618,348611.1713,54720.34364,552701.7771,3480.731155,168995.1641,23724.0524,99621.11241,17714.81421,137245.5116,859.9126358,30920.9264
Miami/Ft Lauderdale,Florida,28/08/2022,P2,79626.43588,299924.9607,44271.83268,573377.5732,1463.78303,217037.9517,19451.59413,124479.2072,18436.02659,131569.008,324.0184986,28700.73317,89373.2672,300596.3516,40136.45945,716447.2676,3055.27671,238516.5849,61501.29408,317811.0079,48056.18758,402394.0595,800.624777,85187.21973
Denver,Colorado,28/08/2022,P2,99172.0828,383543.1092,66922.38513,591836.2969,1520.482312,160826.4205,12290.4884,47262.04829,7824.643302,78467.50425,380.5125628,18181.47212,146515.9672,508699.7498,82279.18283,935898.3266,3897.34421,271211.5205,50964.33136,214873.9136,37907.49445,285542.864,915.505026,62978.66912
Phoenix/Tucson,Arizona,28/08/2022,P2,147458.7397,560402.2555,104110.2225,843089.8655,1604.685049,250604.4729,12311.22674,59553.75579,9721.051681,77823.8729,411.6103816,18761.96645,196994.4396,699668.8727,123919.9703,1190640.948,3885.180392,385950.4795,56036.39009,225380.5534,40866.41773,310953.9988,886.368179,69615.89612
Boston,Massachusetts,28/08/2022,P2,91873.3725,0,0,614697.5429,1323.37966,171682.2969,11763.02018,0,0,68694.42279,327.8439993,17339.53782,125500.6881,0,0,892183.346,3040.328102,263425.7102,88593.38342,0,0,496655.4399,907.0430089,118221.1145
Jacksonville,Florida,28/08/2022,P2,36368.51399,119742.9794,19201.45584,243672.7363,1516.184566,81742.17955,5655.220778,36323.58824,5479.52841,37673.33622,345.2902712,8372.83596,52157.39701,185247.0493,28342.05029,366609.6037,3451.672904,114522.8647,29073.76428,150185.9127,23327.65763,184199.7693,888.5113516,39439.96339
Peoria/Springfield,Illinois,28/08/2022,P2,58612.72214,232714.9422,41085.24882,344406.8856,1656.165174,98205.12421,3161.711794,13294.88952,2457.713981,18275.55956,288.2559092,4745.351001,71971.79725,272350.454,44890.27528,457273.1706,3692.345705,136815.7877,34233.03302,121450.6136,23152.32005,186001.7764,927.0831976,43519.36244
Wichita,Kansas,28/08/2022,P2,28782.28063,0,0,156689.9258,1626.142146,44385.57807,1062.462196,0,0,6590.640596,324.9932537,1638.382249,30963.4562,0,0,190701.5425,3950.278697,56216.5864,13253.94407,0,0,70448.91108,991.5480393,16121.09337
Hartford/Springfield,Massachusetts,28/08/2022,P2,51741.16075,0,0,356405.1476,1311.826689,95855.07908,6018.059816,0,0,36393.51626,333.8767095,8868.539405,75412.83106,0,0,558746.7972,3022.513607,154673.1371,46338.64863,0,0,267611.8535,886.0368672,60352.52027
Los Angeles,California,28/08/2022,P2,370349.8909,1528895.436,286168.2141,2102127.264,1616.748122,635012.9768,23278.98813,94022.04543,16251.9758,146547.4973,356.6427517,35261.88646,456872.0362,1723125.684,295362.6024,2858472.985,3395.55812,913795.9124,81750.25803,323108.7529,57151.37678,464312.4567,790.9946697,104041.8862
Indianapolis,Indiana,28/08/2022,P2,76601.43655,332133.9085,59351.35449,442966.9745,1682.06726,131997.4124,4810.852449,15232.09918,3095.780848,27237.04442,354.2980874,7180.710452,86555.47356,338246.2997,57002.16393,539855.8684,4080.787355,164755.8006,35643.63137,121258.9882,23222.15126,194036.178,928.9667319,46203.06105
Tampa/St Petersburg,Florida,28/08/2022,P2,72661.56217,225502.257,35924.12148,480871.4607,1491.886341,155619.2898,14289.54824,90857.56826,13707.44185,94333.67452,370.9658846,21009.96998,103941.7196,375967.2397,54399.83471,751956.1961,3396.4685,224976.2757,64616.58668,339097.6448,53128.52651,406597.7566,911.7558689,87813.50549
Raleigh/Greensboro,Carolina del Norte,28/08/2022,P2,98995.17097,0,0,576705.3984,1469.448918,191173.3494,10834.74558,0,0,61479.58895,314.2734527,16277.86423,102219.4876,0,0,728629.5739,3165.365631,220670.5984,59576.8443,0,0,322053.2863,901.6108971,79235.63605
Kansas City,Kansas,28/08/2022,P2,59209.28201,191085.479,33825.74492,357542.9913,1540.716327,92125.38854,2479.517825,12181.93282,2125.995936,14997.20727,263.5064247,3915.370465,94844.23068,340419.2844,63797.04432,545705.4306,3594.080495,182496.0314,41335.06966,157818.5968,30338.50601,218277.5282,987.8796159,50632.17114
San Francisco/Oakland,California,28/08/2022,P2,63408.45126,312894.7593,48683.13504,428148.9004,1421.159482,122614.384,10222.88734,56074.58253,9341.086209,62691.31813,363.9438128,14999.46186,117993.8111,576631.714,82621.10073,859926.2104,3596.51846,249802.7725,34439.07229,151859.9869,27966.78626,191073.4788,872.7941848,43664.01451
Boise,Idaho,28/08/2022,P2,14213.04543,0,0,85753.15786,1774.836438,23278.65304,1361.39406,0,0,8777.709199,330.0695153,2021.225758,21550.95685,0,0,136350.548,4120.611374,39828.65113,4264.076037,0,0,23377.44481,721.9960517,5227.037373
Birmingham/Montgomery,Alabama,28/08/2022,P2,108316.8851,0,0,693446.2162,1505.45483,224224.8861,8499.299246,0,0,54886.57775,258.056268,12739.20633,159448.5394,0,0,1049441.446,3702.811401,360118.3457,63246.2566,0,0,386589.5854,825.7310204,84430.82657
Sacramento,California,28/08/2022,P2,49702.17173,0,0,304273.2077,1441.692006,82847.60913,6414.406797,0,0,35138.5697,374.7276107,9538.318406,73344.94374,0,0,510768.9336,3459.894042,141303.0037,25951.87804,0,0,134382.523,910.3917112,33047.01393
Louisville,Kentucky,28/08/2022,P2,40614.94087,0,0,231306.3714,1699.598508,71843.42927,2129.812652,0,0,12945.26498,321.438921,3134.304297,48738.20342,0,0,307207.6786,4062.165565,98776.36787,17880.91818,0,0,102190.8061,887.0137088,22948.05445
Atlanta,Georgia,28/08/2022,P2,119125.0862,0,0,771785.4723,1636.649677,273283.8178,12505.84977,0,0,85059.73355,326.7481441,18406.15283,159260.2655,0,0,1144924.625,3710.003855,337258.0405,71204.68327,0,0,454507.8906,840.2259379,94109.37781
Orlando,Florida,28/08/2022,P2,78814.44875,239894.3042,37576.2021,520502.5796,1459.612203,164748.0761,13270.96679,82027.19035,12585.29515,86055.93047,371.7814996,19541.11224,100188.6442,318236.3198,46961.86613,725059.478,3350.106815,222546.2466,61679.69433,308601.1348,48910.93707,384154.4593,881.1251932,82901.48113
Chicago,Illinois,28/08/2022,P2,231674.7462,988716.148,166861.9523,1432420.648,1699.087529,431549.4852,14187.12508,37574.38875,7313.449871,90482.47092,309.1976917,20825.63552,243368.6181,982753.0609,154067.9235,1625944.539,3590.736527,517436.2919,84618.66176,254139.9243,51396.44884,477781.0783,866.4937627,107238.1837
Little Rock,Arkansas,28/08/2022,P2,27524.15789,0,0,161945.702,1684.42811,49676.24844,1130.220931,0,0,6823.393597,257.7933814,1719.31363,28272.75065,0,0,184483.9595,3911.924876,61472.70231,10955.77315,0,0,61961.96762,842.3520474,14028.06694
Charlotte,Carolina del Norte,04/09/2022,P2,77980.20759,0,0,459416.2259,1422.015382,148684.0514,9147.948128,0,0,49134.13484,269.0164346,13411.82069,115861.0959,0,0,698986.1085,3304.202782,244910.9005,60153.97501,0,0,307969.3005,911.1165186,78703.15207
Kansas City,Kansas,04/09/2022,P2,64218.98312,247624.1025,43449.32261,382729.2743,1580.584371,96032.0313,3450.939383,13178.64398,2285.905239,21591.97774,299.5753156,5223.727451,99715.30629,417303.4901,76811.81071,576116.2685,3567.167968,182153.8402,43094.13561,155607.5205,31099.16739,227907.2491,957.1765883,50055.89877
Boise,Idaho,04/09/2022,P2,18347.54331,0,0,102054.8571,1782.960607,30397.99129,1723.747133,0,0,10682.68513,340.6372449,2556.659389,27487.28832,0,0,161293.6386,4168.08863,53331.64427,4849.735228,0,0,27867.43111,777.5139974,6095.474891
Orlando,Florida,04/09/2022,P2,100288.2277,395947.0018,64323.8298,636299.4581,1474.760393,177963.3052,10334.69371,37637.53438,6211.806498,69683.10921,355.1653062,15067.49974,139413.3845,475544.2143,93730.88512,835446.1596,3407.171244,272500.1175,87142.73001,354307.66,73433.76031,450812.4336,898.3581229,104985.6138
Chicago,Illinois,04/09/2022,P2,234917.5051,1032829.057,168986.7128,1474629.401,1692.003458,444622.1641,16512.0612,49434.48145,8999.193199,102324.1771,319.2858615,24239.69686,305135.1082,1324720.626,237528.2089,1814781.854,3560.584253,650769.3287,93058.19122,317158.159,57554.96651,539601.4014,863.8348844,120945.9262
Little Rock,Arkansas,04/09/2022,P2,28406.77317,0,0,168376.2773,1591.903089,50268.15438,1253.613902,0,0,7287.585609,276.9852721,1869.125531,32527.65869,0,0,200723.9203,3979.519482,68327.52333,13044.05852,0,0,71221.09759,845.2875095,16629.83413
Indianapolis,Indiana,04/09/2022,P2,78973.60601,345594.3549,60937.73191,459538.173,1642.503734,135899.3378,5539.346217,26309.97226,4969.893677,29822.17258,357.2341303,8181.177666,95627.77947,446073.8257,76035.61983,582278.8135,4068.750966,184586.767,37994.40353,149826.059,29057.39633,201941.2012,924.1489492,49621.04213
Tampa/St Petersburg,Florida,04/09/2022,P2,93569.92684,371049.8873,61152.82255,594905.3396,1524.759118,170035.2473,10983.2276,51193.36323,7737.276856,76276.49129,359.1385538,16075.17195,144541.3265,536910.0299,101685.791,876917.344,3491.277943,278679.0817,90558.2268,392821.3776,78092.15671,480057.6332,930.0585681,110551.8913
Raleigh/Greensboro,Carolina del Norte,04/09/2022,P2,86047.67235,0,0,516350.2712,1480.99995,170056.71,11365.16497,0,0,61133.81549,305.2078536,16935.74036,128450.2774,0,0,785930.7239,3361.138012,280399.7665,63775.53354,0,0,335300.0833,933.3351983,84378.11297
Hartford/Springfield,Massachusetts,04/09/2022,P2,53704.32679,0,0,370807.2042,1360.938877,98268.18147,6505.58466,0,0,37678.89628,319.4801914,9579.980328,104926.735,0,0,673829.2031,3209.890907,212655.1413,56848.4032,0,0,311852.189,903.1929515,73442.22033
